domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/parks/pages/davidgreenfixit2015.aspx,David Green Fix-It 2015,2
www.muni.org,www.muni.org/departments/parks/pages/duldidaparkfixit2016.aspx,Duldida Park Fix It 2016,2
www.muni.org,www.muni.org/departments/parks/pages/elderberryfixit2016.aspx,Elderberry Fix It 2016,2
www.muni.org,www.muni.org/departments/parks/pages/fnbptrailsplandocs.aspx,FNBP Trails Plan Docs,2
www.muni.org,www.muni.org/departments/parks/pages/girdwoodfeeschedule.aspx,Girdwood Fee Schedule,2
www.muni.org,www.muni.org/departments/parks/pages/gparks.aspx,G Parks,2
www.muni.org,www.muni.org/departments/parks/pages/hauntedtrail.aspx,Haunted Trails,2
www.muni.org,www.muni.org/departments/parks/pages/iparks.aspx,I Parks,2
www.muni.org,www.muni.org/departments/parks/pages/saspmasterplanprocess.aspx,SASP Master Plan Process,2
www.muni.org,www.muni.org/departments/parks/pages/seniortennis.aspx,Senior Tennis,2
www.muni.org,www.muni.org/departments/parks/trail/pages/2015trailwatch.aspx,2015 Trail Watch,2
www.muni.org,www.muni.org/departments/parks/trail/pages/trailsafetytips.aspx,Trail Safety Tips,2
www.muni.org,www.muni.org/departments/police/drugunit/pages/clandestinelabs.aspx,Clandestine Labs,2
www.muni.org,www.muni.org/departments/police/pages/default.aspx,(not set),2
www.muni.org,www.muni.org/departments/police/pages/millerbio.aspx,MillerBio,2
www.muni.org,www.muni.org/departments/police/pages/olearybio.aspx,OLeary Bio,2
www.muni.org,www.muni.org/departments/police/pressreleases/pages/apdnamesnewdeputychief.aspx,APD Names New Deputy Chief,2
www.muni.org,www.muni.org/departments/police/pressreleases/pages/k9aeriehelpspolicelocateburglarysuspect.aspx,K9 Aerie Helps Police Locate Burglary Suspect,2
www.muni.org,www.muni.org/departments/police/traffic/pages/wintersafedriving.aspx,Winter Safe Driving,2
www.muni.org,www.muni.org/departments/safety/pages/contactinfo.aspx,contactInfo,2
www.muni.org,www.muni.org/departments/sws/howdoi/pages/default.aspx,"How Do I's",2
www.muni.org,www.muni.org/departments/sws/pages/default.aspx,(not set),2
www.muni.org,www.muni.org/departments/traffic/communications/pages/default.aspx,Communications Shop,2
www.muni.org,www.muni.org/departments/traffic/pages/publications.aspx,Publications,2
www.muni.org,www.muni.org/departments/transit/pages/ptabarchives16.aspx,PTAB Archives 2016,2
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/2014fareincreasenotice.aspx,2014 Fare Increase Notice,2
www.muni.org,"www.muni.org/departments/transit/peoplemover/news/pages/celebratedrseuss'sbirthday.aspx","Celebrate Dr. Seuss's Birthday",2
www.muni.org,www.muni.org/departments/transit/peoplemover/news/pages/default.aspx,News,2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/booksonbuses.aspx,Books on Buses,2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/employeepromotions.aspx,Employee Programs,2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/erconnect.aspx,Eagle River Connect Schedule and Map,2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/mapsandschedules.aspx,(not set),2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/route3test.aspx,Route 3 test,2
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/transportationproviders.aspx,Transportation Providers,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/customerreferralprogram.aspx,Customer Referral Program,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/emergencyride.aspx,What if I have an emergency,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/nomatch.aspx,"I'm currently registered with the Share-a-Ride program, but can't find a carpool partner",2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/riderdrop.aspx,What happens if a rider drops out,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanfuel.aspx,How do we fuel the vans,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vansample.aspx,Can I try out a vanpool before I commit,2
www.muni.org,www.muni.org/departments/transit/sharearide/pages/whatisvan.aspx,What is Vanpooling,2
www.muni.org,www.muni.org/epayments/pages/buspasspolicies.aspx,Bus Pass Policies,2
www.muni.org,www.muni.org/epayments/pages/rabiesvacc.aspx,Dog License Rabies Vaccination Requirement,2
www.muni.org,www.muni.org/pages/default.aspx,(not set),2
www.muni.org,www.muni.org/publicnotice/pages/2011b049.aspx,"2011B049 Provide Electrical Day Labor Services on an ""As Needed"" Basis",2
www.muni.org,www.muni.org/publicnotice/pages/2014c018.aspx,2014C018 AWWU Roofing Replacement,2
www.muni.org,www.muni.org/publicnotice/pages/2015c080.aspx,2015C080 Jewel Lake Road Drainage Improvements,2
www.muni.org,www.muni.org/publicnotice/pages/2016c016.aspx,2016C016 Miscellaneous Construction Services Contract,2
www.muni.org,www.muni.org/publicnotice/pages/2016c017.aspx,2016C017 DULDIDA PLAYGROUND IMPROVEMENTS,2
www.muni.org,www.muni.org/publicnotice/pages/2016q004.aspx,2016Q004 Eklutna Water Treatment Plant Flooring Replacement and Countertop Refinishing,2
www.muni.org,www.muni.org/publicnotice/pages/2016q008.aspx,2016Q008 DREDGE OUT SHIP CREEK BOAT LAUNCH AREA,2
www.muni.org,www.muni.org/publicnotice/pages/3memberstructuralpanelhearing100913.aspx,3 Member Structural Panel Hearing100913,2
www.muni.org,www.muni.org/publicnotice/pages/acdadevelopmentmeeting04252016.aspx,ACDA Development Meeting,2
www.muni.org,www.muni.org/publicnotice/pages/anchlupm-04-22-2016.aspx,Anchorage Bowl Land Use Plan Map Open House and Focused Discussion-04-22-2016,2
www.muni.org,www.muni.org/publicnotice/pages/anchlupm-present-discuss-04262016.aspx,Anchorage Land Use Plan Map Present-Discuss-04-26-2016,2
www.muni.org,www.muni.org/publicnotice/pages/assemblycommitteeonhomelessness04202016.aspx,Assembly Committee on Homelessness 04202016,2
www.muni.org,www.muni.org/publicnotice/pages/assemblyethicsandelectionscommitteemeeting04272016.aspx,Assembly Ethics and Elections Committee Meeting 04272016,2
www.muni.org,www.muni.org/publicnotice/pages/boardofadjustmentmeeting04272016.aspx,Board of Adjustment Meeting 04272016,2
www.muni.org,www.muni.org/publicnotice/pages/boardofethicsmeeting-continued04252016.aspx,Board of Ethics Meeting-Continued 04252016,2
www.muni.org,www.muni.org/publicnotice/pages/chugiakeagleriveradvisoryboardmeeting04302016.aspx,Chugiak Eagle River Advisory Board Meeting 04302016,2
www.muni.org,www.muni.org/publicnotice/pages/jointanchoragemunicipalassemblyandschoolboardmeeting06102016.aspx,Joint Anchorage Municipal Assembly and School Board Meeting 06102016,2
www.muni.org,www.muni.org/publicnotice/pages/newassemblymemberorientation04222016.aspx,New Assembly Member Orientation 04222016,2
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-abuobaid04122016.aspx,Notice of Intent to Respond to Public Solicitation-Abuobaid 04122016,2
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-carlson06262015.aspx,Notice of Intent to Respond to Public Solicitation - Carlson 06262015,2
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-croft03082016.aspx,Notice of Intent to Respond to Public Solicitation - Croft 03082016,2
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-dooley.aspx,Notice of Intent to Respond to Public Solicitation-Dooley,2
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2014-14612022014.aspx,Ordinance No. AO 2014-146 12022014,2
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-5105262015.aspx,Ordinance No. AO 2015-51 05262015,2
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-3(s)01262016.aspx,Ordinance No. AO 2016-3(S) 01262016,2
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4004262016.aspx,Ordinance No. AO 2016-40 04262016,2
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4504262016.aspx,Ordinance No. AO 2016-45 04262016,2
www.muni.org,www.muni.org/publicnotice/pages/pbph2015114.aspx,Platting Board - Notice of Public Hearing,2
www.muni.org,www.muni.org/publicnotice/pages/pbph20160302.aspx,Platting Board-Notice of Public Hearing,2
www.muni.org,www.muni.org/publicnotice/pages/pzc-ws-umed_update-09162015.aspx,Planning and Zoning Commission Worksession on UMED District Plan Update-09-16-2015,2
www.muni.org,www.muni.org/publicnotice/pages/pzcph20151207.aspx,Planning and Zoning Commission Public Hearing,2
www.muni.org,www.muni.org/publicnotice/pages/pzcph20160307.aspx,Planning and Zoning Commission Public Hearing,2
www.muni.org,www.muni.org/publicnotice/pages/pzcph20160502.aspx,Planning and Zoning Commission Public Hearing,2
www.muni.org,www.muni.org/publicnotice/pages/pzcph20160509.aspx,Planning & Zoning Commission Public Meeting,2
www.muni.org,www.muni.org/publicnotice/pages/spn20140714.aspx,Notice of Abbreviated Plat Application(s) (Short Plat),2
www.muni.org,www.muni.org/publicnotice/pages/spn20160425.aspx,Notice of Abbreviated Plat Applications (Short Plat),2
www.muni.org,www.muni.org/publicnotice/pages/udc20130612.aspx,Urban Design Commission Public Hearing,2
www.muni.org,"www.muni.org/publicnotice/pages/women'scommissionmeetingjune2016.aspx","Women's Commission Meeting",2
www.muni.org,"www.muni.org/publicnotice/pages/worksessionreao2016-38,title1504152016.aspx","Worksession re AO 2016-38, Title 15 04152016",2
www.muni.org,www.muni.org/pzcomments/default.aspx,- CityView Portal,2
www.muni.org,www.muni.org/residents/pages/education.aspx,Education/Research,2
www.muni.org,www.muni.org/residents/pages/spiritofcommunity.aspx,Spirit of Community,2
www.muni.org,www.muni.org/services/pages/servicesbydept.aspx,By Department,2
www.muni.org,www.muni.org/contactus/pages/emailme.aspx,Email Me,1
www.muni.org,www.muni.org/departments/aerc/howdoi/pages/fileacomplaint.aspx,File a Complaint,1
www.muni.org,www.muni.org/departments/aerc/howdoi/pages/howcan.aspx,How can the AERC help you?,1
www.muni.org,www.muni.org/departments/aerc/pages/anchoragecommunitypolicerelationstaskforce.aspx,Anchorage Community Police Relations Task Force,1
www.muni.org,www.muni.org/departments/aerc/pages/default.aspx,(not set),1
www.muni.org,www.muni.org/departments/aerc/pages/weareanchorage.aspx,We Are Anchorage,1
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/ballotpropositions.aspx,Ballot Propositions,1
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/ballotpropositions2005.aspx,Ballot Propositions 2005,1
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/candidates.aspx,(not set),1
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/candidates2010.aspx,2010 Candidates for Office,1
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/workerupdates.aspx,WorkerUpdates,1
www.muni.org,www.muni.org/departments/assembly/clerk/licensing/pages/shootinggallerylicense.aspx,Shooting Gallery License,1
www.muni.org,www.muni.org/departments/assembly/clerk/licensing/pages/teennightclubandculturalperformancevenuepermit.aspx,Teen Nightclub and Cultural Performance Venue Permit,1
www.muni.org,www.muni.org/departments/assembly/clerk/licensing/pages/usedauto.aspx,Used Auto Display Lot,1
www.muni.org,www.muni.org/departments/assembly/clerk/pages/documentsforms.aspx,Documents/Forms,1
www.muni.org,www.muni.org/departments/assembly/clerk/passedlegislation/pages/1997minutes.aspx,1997 Minutes,1
www.muni.org,www.muni.org/departments/assembly/ethics/pages/nopvbyviolation.aspx,NOPV By Violation,1
www.muni.org,www.muni.org/departments/assembly/events/pages/011411ws1.aspx,Worksession RE: MOA & ASD Bonds for April Election,1
www.muni.org,www.muni.org/departments/assembly/events/pages/021111ws.aspx,Worksession RE: Alcohol License Procedures,1
www.muni.org,www.muni.org/departments/assembly/events/pages/032310nala.aspx,North Anchorage Land Agreement Annual Meeting (NALA),1
www.muni.org,www.muni.org/departments/assembly/events/pages/050611ifm.aspx,Alaska Police Memorial,1
www.muni.org,www.muni.org/departments/assembly/events/pages/062312flagday.aspx,7th Annual Polynesian Flag Day Cultural Celebration,1
www.muni.org,www.muni.org/departments/assembly/events/pages/081209ps.aspx,CANCALLED - Public Safety Committee,1
www.muni.org,www.muni.org/departments/assembly/events/pages/081311ifm.aspx,Japanese Summer Festival,1
www.muni.org,www.muni.org/departments/assembly/events/pages/082709title21.aspx,Title 21 Committee re: Residential Design Standards,1
www.muni.org,www.muni.org/departments/assembly/events/pages/090309asd.aspx,Step Up Open House,1
www.muni.org,www.muni.org/departments/assembly/events/pages/092509aaasdm.aspx,Joint Meeting of Assembly & School Board,1
www.muni.org,www.muni.org/departments/assembly/events/pages/102209t21.aspx,Title 21 Committee Wrap up,1
www.muni.org,www.muni.org/departments/assembly/events/pages/111210ifm.aspx,Firefighters Ball,1
www.muni.org,www.muni.org/departments/assembly/events/pages/adhoccommitteeonsapreview02182016.aspx,Ad Hoc Committee on SAP Review,1
www.muni.org,www.muni.org/departments/assembly/events/pages/adhoccommitteeonsapreview05192016.aspx,Ad Hoc Committee on SAP Review,1
www.muni.org,www.muni.org/departments/assembly/events/pages/alaskapeaceofficermemorialdayceremony050914.aspx,Alaska Peace Officer Memorial Day Ceremony,1
www.muni.org,www.muni.org/departments/assembly/events/pages/anchoragemunicipal2016electionskickoff.aspx,Anchorage Municipal 2016 Elections Kickoff,1
www.muni.org,www.muni.org/departments/assembly/events/pages/anchorageseniorcitizensadvisorycommissionalaskacommissiononaging09172015.aspx,Anchorage Senior Citizens Advisory Commission & Alaska Commission on Aging,1
www.muni.org,www.muni.org/departments/assembly/events/pages/ao2014-42041814.aspx,"Worksession re: AO 2014-42, omnibus ordinance revising AMC Title 8 Penal Code",1
www.muni.org,www.muni.org/departments/assembly/events/pages/boardofethicsmeetin-continued04282016.aspx,Continued Board of Ethics Meeting,1
www.muni.org,www.muni.org/departments/assembly/events/pages/budgetandfinancecommitteemeeting03172016.aspx,CANCELLED: Budget and Finance Committee Meeting,1
www.muni.org,"www.muni.org/departments/assembly/events/pages/chugiak-eaglerivertownhallmeetingremarijuanabusinesses,zoningandlicensing02062016.aspx","Chugiak-Eagle River Town Hall Meeting re Marijuana Businesses, Zoning and Licensing",1
www.muni.org,www.muni.org/departments/assembly/events/pages/electioncommissionvremstraining03042014.aspx,Election Commission VREMS Training and Procedure Manual Review,1
www.muni.org,www.muni.org/departments/assembly/events/pages/enterpriseandutilityoversightcommitteemeeting04142016.aspx,CANCELLED: Enterprise and Utility Oversight Committee Meeting,1
www.muni.org,www.muni.org/departments/assembly/events/pages/ethicsandelectionscommitteemeeting04272016.aspx,Ethics and Elections Committee Meeting,1
www.muni.org,www.muni.org/departments/assembly/events/pages/grandopeningspenardfirestation509282013.aspx,Spenard Fire Station 5 Grand Opening Ceremony,1
www.muni.org,www.muni.org/departments/assembly/events/pages/ilovemuldoontownsquareparkicecreamsocial.aspx,I love Muldoon Town Square Park Ice Cream Social,1
www.muni.org,"www.muni.org/departments/assembly/events/pages/luncheonwithdelegationfromchitose,japan08062014.aspx","Luncheon with Delegation from Chitose, Japan",1
www.muni.org,www.muni.org/departments/assembly/events/pages/ordinancenoao2014-42042214.aspx,NOTICE OF MUNICIPAL ASSEMBLY PUBLIC HEARINGS: Ordinance No. AO 2014-42,1
www.muni.org,www.muni.org/departments/assembly/events/pages/phao2011-027.aspx,Public Hearing AO 2011-027,1
www.muni.org,"www.muni.org/departments/assembly/events/pages/publichearingsscheduledfortheregularassemblymeetingofapril28,201504282015.aspx","Public Hearings Scheduled for the Regular Assembly Meeting of April 28, 2015",1
www.muni.org,"www.muni.org/departments/assembly/events/pages/publichearingsscheduledfortheregularassemblymeetingoffebruary9,201602092016.aspx","Public Hearings Scheduled for the Regular Assembly Meeting of February 9, 2016",1
www.muni.org,www.muni.org/departments/assembly/events/pages/ussa05042013.aspx,USS Anchorage Commissioning Ceremony,1
www.muni.org,www.muni.org/departments/assembly/events/pages/worksessionre1qbudgetrevision04152016.aspx,Worksession re First Quarter Budget Revisions,1
